codigo_municipio_4d,Departamento,Municipio,maga_department,maga_municipality,mapped_area_ha,agricultural_land_ha,maize_bean_ha,A,total,agricultural_share_pct,agricultural_land_share_of_mapped_pct,maize_bean_share_of_agricultural_land_pct,ag_workers_per_100_agricultural_ha,historical_mean_may_aug_mm,historical_sd_may_aug_mm,rain_2026_may_aug_mm,rainfall_z_score_vs_1981_2025,z_2015_common,z_2026_common,impact_composite,impact_composite_2015
1710,Petén,Sayaxché,Petén,Sayaxché,266145.0000004213,152401.17962826157,35540.24889182651,11426,21454,53.25813368136478,57.26246205189664,23.32019278231089,7.497317296277108,1193.4223172269135,241.9844664272813,924.6849913783436,-1.1105561022832344,-1.4627459574433532,-1.1105561022832344,8.326191474134182,10.966670566799472
1702,Petén,San José,Petén,San José,208374.99999914682,11918.04321842314,1107.53137545765,868,2241,38.73270861222669,5.719516841498231,9.292896116919653,7.283074780751163,688.5870364206187,151.9613147461473,518.1251189972412,-1.121745476525625,-1.3432263137336853,-1.121745476525625,8.169756190505476,9.782817690395154
1804,Izabal,Morales,Izabal,Morales,132572.11194056715,88990.62587234814,1101.11007962962,11916,35324,33.73343902162836,67.12620367113345,1.237332661542462,13.390174395551286,870.1686351759024,157.6859387489477,785.6657364153336,-0.5358936848205984,-2.593951127083044,-0.5358936848205984,7.175709897222408,34.73345796517878
1708,Petén,Dolores,Petén,Dolores,165712.0000003422,94019.49219165654,9583.990730877418,4787,7816,61.24616171954964,56.73668303530364,10.19362103269041,5.091497399541164,896.7817009660795,174.08437496061973,653.621195086634,-1.3967968459802995,-1.7215660157760897,-1.3967968459802995,7.111787508995995,8.765348892462404
1709,Petén,San Luis,Petén,San Luis,308449.0000003937,152482.87652092494,31186.795193514095,13027,19187,67.89492885808099,49.435360957801876,20.45265403242468,8.543254362211831,1259.1143412479544,233.53651863093089,1081.022884946702,-0.7625850438521742,-1.146105018126656,-0.7625850438521742,6.514958002447588,9.791466695663425
1714,Petén,El Chal,Petén,El Chal,95667.00000002036,50373.85656920373,4276.74565173832,2344,4090,57.31051344743276,52.655415732899556,8.490010380410157,4.653207357232629,947.8876539753746,181.1037496662572,703.3142435593115,-1.3504602244115294,-1.4992370282441585,-1.3504602244115294,6.283971451881756,6.976260770061302
1707,Petén,Santa Ana,Petén,Santa Ana,148353.00000037637,77035.32785121979,8978.230398554673,3434,6519,52.67679091885258,51.92704417910278,11.654692267805427,4.457695054705509,781.6277845590836,163.5678827914945,555.3124326665591,-1.383617297174509,-1.5390078932293638,-1.383617297174509,6.167743983219811,6.860427874801279
1703,Petén,San Benito,Petén,San Benito,54413.00000028268,25737.4045400732,3090.305781061843,1463,16510,8.861296184130829,47.30010207108502,12.007060681857915,5.684333856283393,905.294886934832,183.27453263731115,751.2377436721945,-0.8405812910597178,-1.0928972914789217,-0.8405812910597178,4.778144691729159,6.212393075394054
1705,Petén,La Libertad,Petén,La Libertad,496829.0000002035,258008.5001597883,21507.70601326112,13958,21522,64.85456741938482,51.93104673030008,8.336045517857393,5.409899282913398,1030.7725615507966,218.0788875370228,892.9590479123934,-0.6319433999084704,-1.4982264953220266,-0.6319433999084704,3.4187501460066883,8.105254442684485
1704,Petén,San Andrés,Petén,San Andrés,802287.0000001927,190315.03206665543,11602.4193846444,6523,9969,65.43284180960978,23.721564984426983,6.096428253014086,3.427474923638928,789.4483967513903,173.46235633155368,635.4240329413736,-0.8879411479665162,-1.515834744281931,-0.8879411479665162,3.0433960183223974,5.195485574406946
1706,Petén,San Francisco,Petén,San Francisco,157443.00000024363,76588.84674724242,8750.75856260504,1747,4088,42.734833659491194,48.64544422243219,11.42563040736752,2.281010975090705,965.674005497682,185.89970271469133,744.1953835260408,-1.1913877146514558,-1.3033907288082078,-1.1913877146514558,2.7175684527082034,2.9730485572429948
1801,Izabal,Puerto Barrios,Izabal,Puerto Barrios,119754.95696763192,71056.69946138568,1876.82304488859,4927,40128,12.278209728867624,59.33507995046193,2.6413034367132564,6.933899318919925,1145.199280220312,228.702909938302,1077.1364821756451,-0.2976035506632966,-2.283167252926409,-0.2976035506632966,2.0635530572523835,15.831251860046704
1802,Izabal,Livingston,Izabal,Livingston,234865.53165909453,101058.807659434,4191.70496673695,9560,21142,45.218049380380286,43.02836901845608,4.147787871061081,9.459838505335423,1671.6612861785595,250.51176402965345,1621.094905140444,-0.2018523211234504,-1.4319013635482314,-0.2018523211234504,1.9094903597549466,13.545555654735855
